0,5-May-05,Purdue University,EDU,HACK,,West Lafayette,Indiana,,,"11,360",11360,Hackers accessed a program which contained University credit card information and the Social Security numbers of current and former employees. Letters were sent to employees and former employees.,Dataloss DB,2005
0,7-May-05,Department of Justice,GOV,PORT,,Washington,District Of Columbia,,,"80,000",80000,A laptop containing password protected names and travel account credit card information was stolen sometime between May 7 and May 9.,Dataloss DB,2005
0,11-May-05,Stanford University,EDU,HACK,,Stanford,California,,,"9,900",9900,"The University's Career Development Center was hacked. This exposed the names, Social Security numbers, and other personal information of users. Names and credit card information for some employers that registered with the site were also in the database.",Dataloss DB,2005
0,12-May-05,Hinsdale Central High School,EDU,HACK,,Hinsdale,Illinois,,,"2,400",2400,Two students were accused of hacking into the School's computer system and stealing student and staff Social Security numbers.Â  The students had the information for months before being caught.Â  Letters were sent to affected families. The Social Security Administration and the Federal Trade Commission were also notified.,Dataloss DB,2005
0,16-May-05,Westborough Bank,BSF,INSD,,Westborough,Massachusetts,,,750,750,A former employee who ran an investment program from 1998 to 2001 may have given Social Security numbers and account information to a convicted felon known for defrauding senior citizens.Â  The bank mailed warning letters.,Dataloss DB,2005
0,18-May-05,Jackson Community College,EDU,HACK,,Jackson,Michigan,,,"8,000",8000,"A hacker may have downloaded the passwords and Social Security numbers of employees and students.Â  The College sent new, high security passwords to students and employees.",Dataloss DB,2005
0,18-May-05,University of Iowa,EDU,HACK,,Iowa City,Iowa,,,"30,000",30000,A computer containing credit card numbers and campus ID numbers for University Book Store customers was breached by a hacker.,Dataloss DB,2005
0,19-May-05,Valdosta State University,EDU,HACK,,Valdosta,Georgia,,,"40,000",40000,A computer server containing campus ID card information and Social Security numbers was hacked. The cards were designed to be used as debit cards by students and employees.,Dataloss DB,2005
0,4-Jun-05,Duke University Medical Center,EDU,HACK,,Durham,North Carolina,,,,0,"A hacker broke into the computer system, stealing thousands of passwords and fragments of Social Security numbers.Â  Fourteen thousand affected people were notified, including 10,000 employees of Duke University Medical Center.",Dataloss DB,2005
0,27-May-05,Cleveland State University,EDU,PORT,,Cleveland,Ohio,,,"44,420",44420,"A laptop containing personal information from applicants, current students, and former students was stolen from the University's admissions office.Â  The information included Social Security numbers and addresses from as far back as 2001.Â  Letters were sent to those affected. Â  UPDATE 
            (12/24/05):CSU 
            found the stolen laptop",Dataloss DB,2005
0,28-May-05,Merlin Information Services,BSO,INSD,,Kalispell,Montana,,,"5,875",5875,"An individual fraudulently obtained personal information about thousands of victims 
from Merlin Information Services and used that information to commit 
identity theft by opening up credit card accounts. He posed as a private investigator, thus giving Merlin the impression that he was a legitimate user of their services. He conducted at least 1,873 queries through the Merlin system to 
obtain information on approximately 5,875 people.
",Media,2005
0,30-May-05,Motorola,BSO,STAT,,Schaumburg,Illinois,,,,NULL,Two computers were stolen from third party vendor Affiliated Computer Services (ACS).Â  They had security safeguards and contained names and Social Security numbers of Motorola employees.Â  Motorola notified affected staff by email and offered fraud insurance coverage.,Dataloss DB,2005
0,6-Jun-05,"Citigroup, UPS",BSF,PORT,,New York,New York,,,"3,900,000",3900000,Customers are being notified that backup tapes containing their account information were lost or stolen while being shipped by UPS.,Dataloss DB,2005
0,10-Jun-05,Federal Deposit Insurance Corp. (FDIC),GOV,UNKN,,Washington,District Of Columbia,,,"6,000",6000,"Personal information including the names, birthdays, salaries, and Social Security numbers of former Federal Deposit Insurance Corporation employees was stolen.Â  Some of the information was used for fraudulent purposes.Â  Affected employees from as far back as July 2002 were notified.",Dataloss DB,2005
0,16-Jun-05,CardSystems,BSF,HACK,,Tucson,Arizona,,,"40,000,000",40000000,"Over 40 million card accounts 
            were exposed to potential fraud due to a security breach that occurred 
            at a third-party processor of payment card transactions. Of the more 
            than 40 million accounts exposed, information on 68,000 Mastercard 
            accounts, 100,000 Visa accounts and 30,000 accounts from other card 
            brands are known to have been exported by the hackers. The data exported 
            included names, card numbers and card security codes.UPDATE (2/23/2006) CardSystems agreed to settle Federal Trade Commission charges that it failed to take appropriate security measures to protect sensitive personal information. The company must implement a comprehensive security program and obtain audits every 2 years for 20 years.UPDATE (5/12/2006) CardSystems filed for bankruptcy.UPDATE
            (5/28/2009)
            Merrick Bank has launched a multi-million dollar lawsuit against Savvis, 
            accusing the vendor of erroneously telling it that CardSystems Solutions 
            complied with Visa and MasterCard security regulations less than a 
            year before the payment processor's systems were hacked, compromising 
            up to 40 million credit card accounts. Less than a year later the 
            security breach occurred. Hackers were able to get hold of the data 
            because CardSystems kept unencrypted card information on its servers 
            - in contravention of the regulations for which Savvis certified it. ",Dataloss DB,2005
0,17-Jun-05,Kent State University,EDU,PORT,,Kent,Ohio,,,"1,400",1400,"A laptop containing the names, Social Security numbers, and in some cases birthdays of current and former University employees was stolen from a human resources administrator's car.Â  ",Dataloss DB,2005
0,18-Jun-05,University of Hawai'i,EDU,INSD,,Honolulu,Hawaii,,,"150,000",150000,"A former librarian with access to the personal information of students, faculty, staff and patrons was convicted of Social Security fraud.Â  The former librarian used Social Security information to obtain fraudulent loans.Â  The University used Social Security numbers to track who checked out library materials. At the time of the press release it was unclear whether any information had been stolen from the University.",Dataloss DB,2005
0,22-Jun-05,Eastman Kodak,BSO,PORT,,Rochester,New York,,,"5,800",5800,"A password-protected laptop containing former employee names, Social Security numbers, birth dates, and benefits information was stolen from a consultant's car trunk. The consulting company has been identified as Hewitt Associates. Kodak sent letters and offered one-year of credit monitoring services and identity theft insurance covering up to $50,000 in fraud.",Dataloss DB,2005
0,25-Jun-05,University of Connecticut  (UCONN),EDU,HACK,,Storrs,Connecticut,,,"72,000",72000,"University officials became aware of an October 26, 2003 hacking incident.Â  The personal information included Social Security numbers and addresses for students, faculty, and staff.Â  The University began contacting those affected in June of 2005.",Dataloss DB,2005
0,28-Jun-05,Lucas County Children Services,GOV,DISC,,Toledo,Ohio,,,900,900,"Data from around 500 former and 400 current employees from as far back as 1991 were sent outside the organization via e-mail.Â  The data included names, Social Security numbers, and telephone numbers.Â  Current employees were contacted immediately and letters were sent to former employees.",Media,2005
0,29-Jun-05,Bank of America,BSF,PORT,,Charlotte,North Carolina,,,"18,000",18000,"A laptop containing the names, Social Security numbers, and addresses of customers was stolen from a consultant's car.",Dataloss DB,2005
0,30-Jun-05,"Ohio State University Medical Center, MTE Consulting",MED,PORT,,Columbus,Ohio,,,"15,000",15000,A laptop containing patient information was stolen from a financial consultant.Â  MTE Consulting notified OSU medical center a month after the laptop was stolen and OSU sent a brief letter to the affected clients.,Dataloss DB,2005
0,1-Jul-05,University of California San Diego,EDU,HACK,,La Jolla,California,,,"3,300",3300,"A University server was hacked in April.Â  The server contained Social Security numbers, driver's license numbers, and credit card numbers from people who attended or worked at UCSD Extension between the time of the incident and 2000.Â  UCSD contacted those who were affected two months after the incident.",Dataloss DB,2005
0,6-Jul-05,"City National Bank, Iron Mountain",BSF,PORT,,Los Angeles,California,,,,NULL,"Two tapes containing Social Security numbers, account numbers, and other customer information were lost or stolen during transportation.Â  The tapes have been missing since April.Â  City National Bank notified its customers.",Dataloss DB,2005
0,7-Jul-05,Michigan State University,EDU,HACK,,East Lansing,Michigan,,,"27,000",27000,"Student information was compromised during an attack on the College of Education server.Â  The information included Social Security numbers, names, addresses, student courses, and personal identification numbers.Â  The breach occurred in April and students were emailed in July.",Dataloss DB,2005
0,12-Jul-05,University of Southern California (USC),EDU,DISC,,Los Angeles,California,,,"270,000",270000,A reporter contacted USC based on an individual's claim to be able to access personal information on college applicants online.Â  USC removed the site pending investigation and sent letters to affected individuals.,Security Breach Letter,2005
0,21-Jul-05,"University of Colorado, Boulder",EDU,HACK,,Boulder,Colorado,,,"49,000",49000,"Prospective students, current students, staff, faculty and University health care service recipients may have had their data exposed in a campus server breach.Â  The information included names, Social Security numbers, addresses, student ID numbers, birth dates, and lab test information. The University mailed letters and sent emails to the individuals affected.UPDATE
            (08/20/2005) The number of students affected was increased from an 
            estimate of 42,000 to 49,000.",Dataloss DB,2005
0,30-Jul-05,San Diego County Employees Retirement Association,GOV,HACK,,San Diego,California,,,"33,000",33000,"Two computers that contained personal information for current and retired San Diego County employees were hacked.Â  The information included names, addresses, Social Security numbers, and dates of birth.Â  The San Diego Retirement Association mailed warnings to members.",Dataloss DB,2005
0,30-Jul-05,"California State University, Dominguez Hills",EDU,HACK,,Carson,California,,,"9,613",9613,Hackers accessed several computers containing personal information such as names and Social Security numbers.Â  The students who were affected were emailed.,Dataloss DB,2005
0,31-Jul-05,California State Polytechnic University (Cal PolyPomona),EDU,HACK,,Pomona,California,,,"31,077",31077,"Hackers gained access to two computers containing names, Social Security numbers and transfer records.Â  Applicants, current students, current and former faculty, and staff were affected.",Dataloss DB,2005
0,2-Aug-05,University of Colorado,EDU,HACK,,Denver,Colorado,,,"36,000",36000,"Hackers accessed files containing names, photographs, Social Security numbers, and University meal card information.Â  Around 7,000 staff members, 29,000 current students, and some former students were affected.",Dataloss DB,2005
0,9-Aug-05,Sonoma State University,EDU,HACK,,Rohnert Park,California,,,"61,709",61709,"Hackers broke into a computer system and may have accessed the names and Social Security numbers of people who applied, attended, or worked at the University between 1995 and 2002.Â  University officials attempted to notify those who were affected.",Dataloss DB,2005
0,9-Aug-05,University of Utah,EDU,HACK,,Salt Lake City,Utah,,,"100,000",100000,A server containing library archival databases was hacked.Â  The server included names and Social Security numbers of former University employees.Â  The University issued a warning that people may try to get personal information by posing as University officials involved in the investigation.,Dataloss DB,2005
0,10-Aug-05,University of North Texas,EDU,HACK,,Denton,Texas,,,"39,000",39000,"A server containing housing records, financial aid inquiries, and in some cases credit card numbers was hacked.Â  UNT sent letters to current, former, and prospective students whose information may have been accessed.",Dataloss DB,2005
0,17-Aug-05,"California State University, Stanislaus",EDU,HACK,,Turlock,California,,,900,900,The names and Social Security numbers of student workers were exposed during a hacker attack.Â  The student workers were contacted by the University.,Dataloss DB,2005
0,19-Aug-05,University of Colorado,EDU,HACK,,Denver,Colorado,,,"49,000",49000,"A hacker may have gained access to personal information from June of 1999 to May of 2001, and fall of 2003 to summer of 2005.Â  The information included current and former student names, Social Security numbers, addresses and phone numbers.Â  The University contacted individuals who were affected.",Dataloss DB,2005
0,22-Aug-05,U.S. Air Force,GOV,HACK,,Washington,District Of Columbia,,,"33,300",33300,"A hacker used a legitimate user ID and password to access career information, birth dates, and Social Security numbers.Â  Those affected were notified several months after the breach was discovered.",Dataloss DB,2005
0,27-Aug-05,"University of Florida, Health Sciences Center, ChartOne",EDU,PORT,,Gainesville,Florida,,,"3,851",3851,"A contractor's laptop containing patient names, Social Security numbers, dates of birth, and medical record numbers was stolen.Â  A letter was sent to the affected patients.",Dataloss DB,2005
0,30-Aug-05,JP Morgan Chase & Co.,BSF,PORT,,Dallas,Texas,,,,NULL,"A laptop was stolen on August 8th.Â  It contained 
            personal and financial account information of customers.Â  Those affected were contacted.",Dataloss DB,2005
0,30-Aug-05,"California State University, Chancellor's Office",EDU,HACK,,Long Beach,California,,,154,154,A computer virus attack exposed names and Social Security numbers. Those affected included two financial aid administrators and 152 students enrolled at various Cal State Universities.Â  Those affected were contacted.,Dataloss DB,2005
0,2-Sep-05,Iowa Student Loan,BSF,PORT,,West Des Moines,Iowa,,,"165,000",165000,"A compact disk containing 
            personal information, including SSNs, was lost when shipped by private 
            courier.",Dataloss DB,2005
0,10-Sep-05,Kent State University,EDU,STAT,,Kent,Ohio,,,"100,000",100000,"Five desktop computers were stolen from the locked offices of two deans. Names, Social Security numbers, and grades were on the computers.Â  The information goes back to 2000 for students and 2002 for instructors.Â  Affected students and professors were alerted by the University.",Dataloss DB,2005
0,15-Sep-05,Miami University,EDU,DISC,,Hamilton,Ohio,,,"21,762",21762,A report containing Social Security numbers and grades of students was accessible online for three years.Â  The University is attempting to contact those affected via letters and emails.Â  A graduate alerted the University to the exposure after running a Google.com search of her name.,Dataloss DB,2005
0,17-Sep-05,North Fork Bank (now Capital One Bank),BSF,PORT,,New York,New York,,,"9,000",9000,"A laptop containing mortgage data was stolen from a North Fork Bank office on the weekend of July 24 of 2005.Â  Personal information included names, addresses, and mortgage account numbers.Â  Affected customers were contacted and offered one year of free credit monitoring services from Equifax.",Dataloss DB,2005
0,19-Sep-05,Children's Health Council,NGO,PORT,,San Jose,California,,,"6,700",6700,"A tape containing sensitive information was stolen from a Children's Health Council office. The tape contained names, Social Security numbers, and detailed medical information for around 6,000 current and former clients.Â  Payroll information for 700 current and former employees was also on the tape.Â  The agency alerted those who may be at risk of identity theft.",Dataloss DB,2005
0,22-Sep-05,City University of New York,EDU,DISC,,New York,New York,,,771,771,"An unprotected payroll link exposed personal information for Hunter College Campus Schools.Â  Those affected included 335 Queens College law school students, 265 current workers and 171 former workers at local elementary and high schools.Â  All affected people were contacted.",Dataloss DB,2005
0,23-Sep-05,Bank of America,BSF,PORT,,Charlotte,North Carolina,,,,0,"A laptop was stolen from a Bank of America service provider.Â  Information such as names, account numbers, routing transit numbers, and credit card numbers were compromised by the theft.Â  An unspecified number of Visa Buxx users were contacted by Bank of America.",Dataloss DB,2005
0,28-Sep-05,RBC Dain Rauscher,BSF,INSD,,Minneapolis,Minnesota,,,100,100,"Someone claiming to be a former employee obtained customer names, addresses, tax ID number, birth date and Dain Rauscher account number. Â The former employee sent letters to over 100 customers and claimed that their personal information had been sold in retaliation against the company.",Dataloss DB,2005
0,29-Sep-05,University of Georgia,EDU,HACK,,Athens,Georgia,,,"1,600",1600,"A hacker may have accessed the names and Social Security numbers of at least 1,600 people working for the College of Agricultural and Environmental Sciences.Â  The University is attempting to contact individuals who may have been affected.",Dataloss DB,2005
0,12-Oct-05,Ohio State University Medical Center,MED,DISC,,Columbus,Ohio,,,"2,800",2800,"Appointment 
            information including Social Security numbers, birth dates, addresses, phone numbers, medical record numbers, reasons for appointments, and physicians was exposed online.",Security Breach Letter,2005
0,15-Oct-05,Montclair State University,EDU,DISC,,Montclair,New Jersey,,,"9,100",9100,Names and Social Security numbers of undergraduates were posted online for nearly four months.Â  An undergraduate alerted the University after running a Google.com search of his name.Â  The University warned all students of the problem.,Dataloss DB,2005
0,21-Oct-05,Wilcox Memorial Hospital,MED,PORT,,Lihue,Hawaii,,,"130,000",130000,"A backup computer data drive containing medical record numbers, addresses, names and Social Security numbers of current and former patients was lost.Â  Letters have been sent to affected patients.",Dataloss DB,2005
0,1-Nov-05,University of Tennessee Medical Center,MED,PORT,,Knoxville,Tennessee,,,"3,800",3800,"A laptop was stolen from the University's medical billing office.Â  Personal information lost included names, Social Security numbers and birth dates.Â  Affected patients were not informed of the theft for nearly two months.",Dataloss DB,2005
0,4-Nov-05,"Keck School of Medicine, University of Southern California (USC)",EDU,STAT,,Los Angeles,California,,,"50,000",50000,"A computer server containing names and Social Security numbers of patients, donors and employees was stolen from a campus computer room.",Security Breach Letter,2005
0,5-Nov-05,"Safeway, Hawaii",BSR,PORT,,Pleasanton,California,,,"1,400",1400,A division director's laptop was stolen.Â  Names and Social Security numbers of some Hawaii workers were compromised by the theft.Â  The theft occurred in August and letters were sent to affected employees in October.,Dataloss DB,2005
0,9-Nov-05,TransUnion Credit Bureau,BSF,STAT,,Chester,Pennsylvania,,,"3,623",3623,A desktop containing Social Security numbers and other information was stolen from a regional sales office in California.Â  Affected consumers were notified and offered one year of free credit monitoring services.,Dataloss DB,2005
0,11-Nov-05,Georgia Tech University Office of Enrollment Services,EDU,STAT,,Atlanta,Georgia,,,"13,000",13000,"On October 16 of 2005 computers were stolen from campus which contained the names, Social Security numbers, addresses and birth dates of current and prospective students. Notifications were sent to those who were affected.",Dataloss DB,2005
0,11-Nov-05,Scottrade Troy Group,BSF,HACK,,Santa Ana,California,,,,NULL,"A hacker compromised a server containing names, Social Security numbers, driver's licenses, state ID numbers, dates of birth, phone numbers, bank names, bank codes, bank account numbers and Scottrade account numbers.Â  Scottrade alerted all affected customers.",Dataloss DB,2005
0,19-Nov-05,Boeing,BSO,PORT,,Chicago,Illinois,,,"161,000",161000,"A laptop containing names, Social Security numbers, bank account information and other human resources data was stolen.Â  Affected current and former employees were notified.",Dataloss DB,2005
0,1-Dec-05,First Trust Bank,BSF,PORT,,Memphis,Tennessee,,,"100,000",100000,A man claiming to be a janitor bypassed security and stole a laptop from the bank.Â  The laptop contained Social Security numbers and other personal information of current and former customers.Â  Affected customers were contacted and the theft was caught on tape.,Dataloss DB,2005
